Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Square Plate,12.978752277021064,77.54064292676242,Indian Restaurant
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Vijayanagar Market,12.972274989162289,77.53827085139581,Miscellaneous Shop
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Shree Mahalakshmi Sweets,12.9672,77.542569,Dessert Shop
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,G T World Mall,12.97370009969299,77.55161354650603,Shopping Mall
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Burger King,12.973726,77.551779,Fast Food Restaurant
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Asha Sweets,12.97687832433544,77.54054344833314,Bakery
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,by2coffee,12.97687962683994,77.54055158054624,Breakfast Spot
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Vijaynagar Chat Street,12.973531062782065,77.53808050006538,Snack Place
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Polar bear,12.972925259504116,77.5373907967147,Ice Cream Shop
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Nisarga Andhra Style,12.968365310365014,77.53783416254772,Indian Restaurant
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Govindaraj Nagar,12.975602171284002,77.53775018372652,Bus Station
"Vijayanagar,Vijayanagar East",12.9718886,77.54578883887129,Udupi Ruchi,12.96981197037965,77.536871201675,Indian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,The Oberoi,12.973457334267048,77.61828850236205,Hotel
Mahatma Gandhi Road,12.9730154,77.6166123,Vivanta by Taj,12.973365292763003,77.61995066928176,Hotel
Mahatma Gandhi Road,12.9730154,77.6166123,Teppan,12.975726856353143,77.6168786042435,Japanese Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Foodhall,12.973485690482145,77.62011698527735,Department Store
Mahatma Gandhi Road,12.9730154,77.6166123,Marks & Spencer,12.973272296191876,77.62016592436319,Clothing Store
Mahatma Gandhi Road,12.9730154,77.6166123,Häagen-Dazs,12.973017727941384,77.61991382607145,Ice Cream Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Yauatcha,12.973317763148415,77.62007163708287,Asian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,i-BAR,12.973822826489533,77.61932763072113,Hotel Bar
Mahatma Gandhi Road,12.9730154,77.6166123,Benjarong,12.975615243466907,77.61691626671352,Thai Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Conrad Bengaluru,12.975762259278598,77.62104337610005,Hotel
Mahatma Gandhi Road,12.9730154,77.6166123,Arbor Brewing Company,12.970139599197337,77.61085658133437,Brewery
Mahatma Gandhi Road,12.9730154,77.6166123,Le Jardin,12.973562356848221,77.61786429068648,French Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Chaipatty ulsoor,12.976060519139244,77.61533822946954,Tea Room
Mahatma Gandhi Road,12.9730154,77.6166123,Graze,12.973510863911436,77.61993663874567,Modern European Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Starbucks,12.972374,77.618546,Coffee Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Ice Bar,12.973554439392961,77.61995933760171,Bar
Mahatma Gandhi Road,12.9730154,77.6166123,The Permit Room,12.970388002346207,77.61035835079866,Pub
Mahatma Gandhi Road,12.9730154,77.6166123,Being Human,12.972778845178517,77.6200699343011,Clothing Store
Mahatma Gandhi Road,12.9730154,77.6166123,Nagarjuna,12.973144974771415,77.60926282792666,Andhra Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Portland Steakhouse & Cafe,12.97028194685382,77.61477904119671,Steakhouse
Mahatma Gandhi Road,12.9730154,77.6166123,Rim Naam,12.973580471422371,77.61789370553934,Asian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Ente Keralam,12.975569263752478,77.61694306426837,Indian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Tandoor,12.97381919971058,77.61324725814804,Indian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,KSFA Bangalore Football Stadium,12.968579498144074,77.61125262983968,Soccer Stadium
Mahatma Gandhi Road,12.9730154,77.6166123,Aqua,12.973761172729041,77.6192035799538,Nightclub
Mahatma Gandhi Road,12.9730154,77.6166123,Marzipan Cafe & Bakery,12.974775676411495,77.61946513734968,Mediterranean Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Art of Delight,12.9731979331182,77.60925423250211,Ice Cream Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Monsoon @ The Park,12.973696614596705,77.61963523943452,Diner
Mahatma Gandhi Road,12.9730154,77.6166123,TGIF,12.97309949659914,77.6213983640739,Pub
Mahatma Gandhi Road,12.9730154,77.6166123,The Coffee Bean & Tea Leaf,12.973468860307642,77.62007900468181,Café
Mahatma Gandhi Road,12.9730154,77.6166123,Barbeque Nation (Lido Mall),12.973060755218478,77.62153704171425,BBQ Joint
Mahatma Gandhi Road,12.9730154,77.6166123,Domino's Pizza,12.973,77.617,Pizza Place
Mahatma Gandhi Road,12.9730154,77.6166123,Cafe Mozaic,12.973641828898975,77.61976239834883,Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Pinxx,12.974913775785856,77.61531377993326,Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Chai Point,12.973211491075135,77.61680162910571,Café
Mahatma Gandhi Road,12.9730154,77.6166123,Szechwan Court,12.973511212766514,77.61808187181983,Chinese Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Carnival-De-Goa,12.974940560849392,77.62009617214915,Seafood Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,The Bombay Store,12.973301848239167,77.61996923294485,Arts & Crafts Store
Mahatma Gandhi Road,12.9730154,77.6166123,Chung Wah,12.974099097898877,77.60938644245661,Chinese Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Corner House,12.97365009469787,77.60936184815533,Dessert Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Karavalli,12.971936640516144,77.60886915365143,Indian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Welcom Hotel - ITC Hotel,12.968666623928728,77.61449497354123,Hotel
Mahatma Gandhi Road,12.9730154,77.6166123,Hotel Ballal Residency,12.971476261187934,77.60813638954173,Hotel
Mahatma Gandhi Road,12.9730154,77.6166123,The Tao Terraces,12.973372054162013,77.6203488538162,Thai Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Green Onion Chinese Restaurant,12.973165470207077,77.60915869834479,Chinese Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Samsung Opera House,12.97230972989983,77.60744386851238,Electronics Store
Mahatma Gandhi Road,12.9730154,77.6166123,Chaaye Stall,12.967959286304133,77.61107053124557,Tea Room
Mahatma Gandhi Road,12.9730154,77.6166123,The Grill House,12.974886686867837,77.62008666505012,Steakhouse
Mahatma Gandhi Road,12.9730154,77.6166123,Communiti,12.972617926460163,77.60822458087569,Brewery
Mahatma Gandhi Road,12.9730154,77.6166123,Krispy Kreme Doughnuts,12.970221502494812,77.61039172530754,Donut Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Meghanas Biriyani,12.973045076353861,77.60916345413696,Indian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Sapphire Toys,12.967094298468194,77.61086595555555,Toy / Game Store
Mahatma Gandhi Road,12.9730154,77.6166123,Lifestyle,12.96693422426199,77.61155261348122,Shopping Mall
Mahatma Gandhi Road,12.9730154,77.6166123,Cafe Coffee Day,12.969774396555284,77.61050290333372,Café
Mahatma Gandhi Road,12.9730154,77.6166123,Ullas Refreshments,12.97460512059971,77.60931429681425,Indian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Sapna Book House,12.97308963263944,77.6083070471474,Bookstore
Mahatma Gandhi Road,12.9730154,77.6166123,Hotel Ajanta,12.971666877201681,77.61554717828224,Hotel
Mahatma Gandhi Road,12.9730154,77.6166123,Caperberry,12.975757916530991,77.61288551602719,Paella Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,ITC My Fortune Hotel,12.968613288975035,77.61450357629745,Hotel
Mahatma Gandhi Road,12.9730154,77.6166123,Pind Baluchi,12.970266233400515,77.61014135551957,Indian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Splash,12.974874671238128,77.60831337496394,Clothing Store
Mahatma Gandhi Road,12.9730154,77.6166123,TGI Fridays,12.972714205431535,77.61972866822914,American Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Mad Over Donuts,12.966088793468831,77.61520259904584,Donut Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Subway,12.970133612788443,77.61000007478945,Sandwich Place
Mahatma Gandhi Road,12.9730154,77.6166123,Cauvery Emporium,12.974950828568849,77.60803275525083,Arts & Crafts Store
Mahatma Gandhi Road,12.9730154,77.6166123,1 MG Road,12.973476023616385,77.62013652801762,Shopping Mall
Mahatma Gandhi Road,12.9730154,77.6166123,California Burrito,12.97018429227867,77.60996578277013,Mexican Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Cafe Coffee Day,12.973536163986317,77.61216572281829,Café
Mahatma Gandhi Road,12.9730154,77.6166123,Kalmane Koffees,12.969788703914508,77.61024147699024,Café
Mahatma Gandhi Road,12.9730154,77.6166123,M.A.C Cosmetics,12.969770617152978,77.61028469841354,Cosmetics Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Cafe Coffee Day,12.973456453716523,77.60756549397287,Café
Mahatma Gandhi Road,12.9730154,77.6166123,Hyatt Centric Mg Road Bangalore,12.973439259576594,77.62167627268919,Hotel
Mahatma Gandhi Road,12.9730154,77.6166123,Hyderabad Biryani,12.966384647512777,77.61423205952964,Indian Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Om Book Shop,12.974995892077517,77.60768195083,Financial or Legal Service
Mahatma Gandhi Road,12.9730154,77.6166123,Baskin-Robbins,12.973169000950794,77.60738724866812,Ice Cream Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Memories Of China,12.973100905341456,77.61991146090455,Chinese Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Fort Kochi,12.973640384761852,77.61984615338709,Kerala Restaurant
Mahatma Gandhi Road,12.9730154,77.6166123,Oxford book store,12.973419544452739,77.6201187836756,Bookstore
Mahatma Gandhi Road,12.9730154,77.6166123,Cafe Coffee Day,12.973148379008727,77.62161226219017,Café
Mahatma Gandhi Road,12.9730154,77.6166123,Cafe Coffee Day,12.969701675821176,77.61009610802074,Café
Mahatma Gandhi Road,12.9730154,77.6166123,Subway,12.9728565,77.60738,Sandwich Place
Mahatma Gandhi Road,12.9730154,77.6166123,Westside,12.970196210107119,77.60989061482351,Clothing Store
Mahatma Gandhi Road,12.9730154,77.6166123,"Cafe Coffee Day,",12.965509366800466,77.61849786396556,Café
Mahatma Gandhi Road,12.9730154,77.6166123,The Park Hotel,12.97373919262414,77.61976618750536,Hotel
Mahatma Gandhi Road,12.9730154,77.6166123,Tapwater,12.97298913594206,77.607380854256,Pub
Mahatma Gandhi Road,12.9730154,77.6166123,The Lobby Brew,12.975393,77.620325,Coffee Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Caraway Kitchen,12.975563,77.620573,Coffee Shop
Mahatma Gandhi Road,12.9730154,77.6166123,Pizza Hut,12.973178887930356,77.60739163422026,Pizza Place
Mahatma Gandhi Road,12.9730154,77.6166123,Lido Restaurant,12.973324,77.621908,Roof Deck
Mahatma Gandhi Road,12.9730154,77.6166123,Reliance Trends,12.966858152604553,77.61044772508941,Clothing Store
Mahatma Gandhi Road,12.9730154,77.6166123,Homecentre,12.967106028584348,77.6110791860915,Furniture / Home Store
Indiranagar,12.9732913,77.6404672,Vero Moda,12.972807530900655,77.64122460428416,Boutique
Indiranagar,12.9732913,77.6404672,The Black Rabbit,12.969891020052852,77.64125114874344,Pub
Indiranagar,12.9732913,77.6404672,Smoor Chocolates by Bliss,12.969912874955153,77.6412832983829,Chocolate Shop
Indiranagar,12.9732913,77.6404672,Krispy Kreme Doughnuts,12.970094327976001,77.64067091504293,Bakery
Indiranagar,12.9732913,77.6404672,Corner House,12.96997259210254,77.6374526658063,Ice Cream Shop
Indiranagar,12.9732913,77.6404672,Fab India - Indiranagar,12.97816520071199,77.64160653370463,Boutique
Indiranagar,12.9732913,77.6404672,eclipse lounge,12.973694984076802,77.64400073279776,Lounge
Indiranagar,12.9732913,77.6404672,Bodycraft,12.968497086164833,77.64128911181118,Spa
Indiranagar,12.9732913,77.6404672,Toit Brewpub,12.979367419317535,77.64070245409556,Brewery
Indiranagar,12.9732913,77.6404672,Bite Me Cupcakes,12.97071129751499,77.64131050643094,Cupcake Shop
Indiranagar,12.9732913,77.6404672,Mother Cluckers,12.9701761233072,77.64024335293145,Restaurant
Indiranagar,12.9732913,77.6404672,The Fatty Bao,12.970429572458972,77.6451026338787,Asian Restaurant
Indiranagar,12.9732913,77.6404672,Mamagoto,12.970113448717763,77.63917316666122,Asian Restaurant
Indiranagar,12.9732913,77.6404672,Café Max,12.978407737568805,77.64427149288929,German Restaurant
Indiranagar,12.9732913,77.6404672,Haagen Dazs,12.97025062301479,77.64399998700664,Ice Cream Shop
Indiranagar,12.9732913,77.6404672,Glen's Bakehouse,12.979147820281199,77.64063514790993,Bakery
Indiranagar,12.9732913,77.6404672,Natural Ice Cream,12.970349663341073,77.64454476012666,Ice Cream Shop
Indiranagar,12.9732913,77.6404672,The Humming Tree - Music Venue and Bar,12.970124587896086,77.639161198021,Music Venue
Indiranagar,12.9732913,77.6404672,Sri Udupi Park,12.973616953966802,77.64110378070436,Udupi Restaurant
Indiranagar,12.9732913,77.6404672,Cream Centre,12.971448298683102,77.64118124658971,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Coorg - The Restaurant,12.978958396738818,77.64173497282401,Karnataka Restaurant
Indiranagar,12.9732913,77.6404672,Creme & Crust,12.974955917759535,77.64108735574453,Café
Indiranagar,12.9732913,77.6404672,Khan Saheb,12.971306924993241,77.63504312226704,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Bliss Chocolate Lounge,12.97056979924098,77.64204864494035,Cupcake Shop
Indiranagar,12.9732913,77.6404672,Phobidden Fruit,12.9699592658647,77.63961973169945,Vietnamese Restaurant
Indiranagar,12.9732913,77.6404672,Take 5,12.975553933859773,77.64118445763896,Pub
Indiranagar,12.9732913,77.6404672,Monkey Bar,12.97039919840766,77.64527105931315,Pub
Indiranagar,12.9732913,77.6404672,League of Extraordinary Gamers,12.967098531603707,77.63691851929147,Gaming Cafe
Indiranagar,12.9732913,77.6404672,Third Wave Coffee Roasters Indiranagar,12.97855365376682,77.64532420670389,Café
Indiranagar,12.9732913,77.6404672,1131 Bar N Kitchen,12.969915566801303,77.64134445399704,Cocktail Bar
Indiranagar,12.9732913,77.6404672,Imperial Restaurant,12.975519642815073,77.63618619009051,Indian Restaurant
Indiranagar,12.9732913,77.6404672,cream stone,12.970448471279681,77.64704458358108,Ice Cream Shop
Indiranagar,12.9732913,77.6404672,Stoner,12.976362702040921,77.64118809071226,Dessert Shop
Indiranagar,12.9732913,77.6404672,Ooty Chocolates,12.971345326874788,77.63532402975615,Candy Store
Indiranagar,12.9732913,77.6404672,Bhartiya Jalpan,12.968684148808519,77.6414819251013,Restaurant
Indiranagar,12.9732913,77.6404672,Namdhari's Fresh,12.970208211865616,77.6407850128964,Grocery Store
Indiranagar,12.9732913,77.6404672,Bombay Brasserie,12.97033986898996,77.64587098485183,Multicuisine Indian Restaurant
Indiranagar,12.9732913,77.6404672,Yogisthan,12.981036630519014,77.63834821382211,Café
Indiranagar,12.9732913,77.6404672,Chinita Real Mexican Food,12.980976546862369,77.63720542741842,Mexican Restaurant
Indiranagar,12.9732913,77.6404672,Lazer Castle,12.97519265797958,77.6468948193028,Arcade
Indiranagar,12.9732913,77.6404672,Puma Social Club,12.967254184484323,77.64121209338596,Nightclub
Indiranagar,12.9732913,77.6404672,LOFT 38,12.971166660789011,77.64120278594287,Lounge
Indiranagar,12.9732913,77.6404672,Chianti Ristorante & Wine Bar,12.970166816699923,77.6403456189779,Italian Restaurant
Indiranagar,12.9732913,77.6404672,Loft38 Lounge,12.971279579190945,77.64117494877276,Cocktail Bar
Indiranagar,12.9732913,77.6404672,Spoonful of Sugar,12.979302980055708,77.64368592655504,Dessert Shop
Indiranagar,12.9732913,77.6404672,The Tribe Cult Fitness,12.980737856949036,77.64051520771689,Gym / Fitness Center
Indiranagar,12.9732913,77.6404672,Milano,12.979096175904914,77.64406308459338,Ice Cream Shop
Indiranagar,12.9732913,77.6404672,Smoke House Deli,12.965584187974008,77.64149811290692,Deli / Bodega
Indiranagar,12.9732913,77.6404672,Cafe Thulp,12.97054539355029,77.6471532999672,Burger Joint
Indiranagar,12.9732913,77.6404672,Citi Nest Sports Centre,12.97474834941584,77.6330400749446,Athletics & Sports
Indiranagar,12.9732913,77.6404672,Bricklane Grill,12.96991956114483,77.64109337508981,Restaurant
Indiranagar,12.9732913,77.6404672,Meghana Foods,12.978259479034643,77.63784974571173,Andhra Restaurant
Indiranagar,12.9732913,77.6404672,Kim Lee,12.973632563930007,77.6359129577451,Chinese Restaurant
Indiranagar,12.9732913,77.6404672,Infinitea,12.968967609084716,77.63611108440232,Tea Room
Indiranagar,12.9732913,77.6404672,Breadworks,12.97381455352682,77.6419867358635,Bakery
Indiranagar,12.9732913,77.6404672,Terra,12.980417464598965,77.63716110610339,Café
Indiranagar,12.9732913,77.6404672,3 dots and a dash,12.980653799192126,77.64083586193344,Cocktail Bar
Indiranagar,12.9732913,77.6404672,Doff Pub,12.977381959533586,77.64081675463058,Pub
Indiranagar,12.9732913,77.6404672,Chumbak,12.978310348200587,77.64218386838145,Outlet Store
Indiranagar,12.9732913,77.6404672,Esplanade Calcutta Cuisine,12.97877939551506,77.63673500999263,Bengali Restaurant
Indiranagar,12.9732913,77.6404672,Onesta,12.978654093078921,77.64352254009174,Pizza Place
Indiranagar,12.9732913,77.6404672,California Burrito,12.967528006998045,77.63672184058419,Burrito Place
Indiranagar,12.9732913,77.6404672,Daddy's Deli,12.970328188310825,77.64279601240476,Deli / Bodega
Indiranagar,12.9732913,77.6404672,B Flat,12.968858716822131,77.64110987804845,Lounge
Indiranagar,12.9732913,77.6404672,Vapour - Pub and Brewery,12.969400042480276,77.64126770694673,Brewery
Indiranagar,12.9732913,77.6404672,The People's Art Cafe,12.973840262650604,77.64218288702607,Café
Indiranagar,12.9732913,77.6404672,Monkey Bar,12.970328689143555,77.64510698235551,Bar
Indiranagar,12.9732913,77.6404672,Little Italy,12.96639726249987,77.64164576981047,Italian Restaurant
Indiranagar,12.9732913,77.6404672,MTR 1924,12.980584436512457,77.64067149104072,Breakfast Spot
Indiranagar,12.9732913,77.6404672,Sapna Book House,12.979130482335183,77.64661991909207,Bookstore
Indiranagar,12.9732913,77.6404672,380 Down,12.975181956990173,77.64685713825222,Bar
Indiranagar,12.9732913,77.6404672,The Only Place,12.973845184145466,77.64455249123337,Steakhouse
Indiranagar,12.9732913,77.6404672,Starbucks,12.965648550083586,77.64171789183723,Coffee Shop
Indiranagar,12.9732913,77.6404672,Mama Mia Gelato,12.973924511642698,77.64319346979285,Ice Cream Shop
Indiranagar,12.9732913,77.6404672,Chaipatty Teafe,12.96954625703495,77.6412825626295,Tea Room
Indiranagar,12.9732913,77.6404672,Nagarjuna,12.977510782422614,77.63655622217226,Andhra Restaurant
Indiranagar,12.9732913,77.6404672,"Stones Pub, Indiranagar",12.98030524538682,77.64078497507315,Pub
Indiranagar,12.9732913,77.6404672,Sharon Tea Stall,12.973127734576053,77.64712691068524,Tea Room
Indiranagar,12.9732913,77.6404672,Mast Kalandar,12.978450839183704,77.64398762339621,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Drops Total Spirits,12.964526940755547,77.64163609332793,Liquor Store
Indiranagar,12.9732913,77.6404672,Wanley,12.978987671463262,77.6425503738952,Chinese Restaurant
Indiranagar,12.9732913,77.6404672,Bangalore Mandarin,12.977584014966176,77.63658361681532,Chinese Restaurant
Indiranagar,12.9732913,77.6404672,Tandoori Taal,12.9685143298792,77.63625497669454,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Hangover,12.970077919399797,77.63839880639964,Lounge
Indiranagar,12.9732913,77.6404672,Hotel Shalimar Bar and Restaurant,12.978253448591232,77.63736833055371,Bar
Indiranagar,12.9732913,77.6404672,Jimi's Beer Cafe,12.970072650700706,77.6384866075003,Pub
Indiranagar,12.9732913,77.6404672,Annapoorani,12.974672134695787,77.63603075896815,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Fossil,12.970484128221884,77.64681004806933,Accessories Store
Indiranagar,12.9732913,77.6404672,NH 8,12.973237429724453,77.64685947145301,Indian Restaurant
Indiranagar,12.9732913,77.6404672,New Punjabi Hotel,12.972644841822078,77.64683402752696,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Tayabbs,12.969312223213148,77.64774785041102,BBQ Joint
Indiranagar,12.9732913,77.6404672,Kund Restaurant,12.980013627353832,77.64067145984167,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Cake Walk,12.97910982224851,77.64491255280505,Dessert Shop
Indiranagar,12.9732913,77.6404672,Bob's Bar,12.967081570328242,77.64139470111513,Karnataka Restaurant
Indiranagar,12.9732913,77.6404672,High Note Bar and Dining,12.968883137056034,77.64116267019021,Diner
Indiranagar,12.9732913,77.6404672,M.K.Retail,12.978494846456329,77.64461556113748,Department Store
Indiranagar,12.9732913,77.6404672,Harry's Singapore,12.964480895955553,77.6416910954984,Sports Bar
Indiranagar,12.9732913,77.6404672,Burrito King,12.97091301227782,77.64725600150057,Mexican Restaurant
Indiranagar,12.9732913,77.6404672,M.K. Retail,12.978260724348612,77.63480492778383,Department Store
Indiranagar,12.9732913,77.6404672,Viceroy's Sarathi,12.979058941744116,77.64241432262456,Bar
Brigade Road,12.9736132,77.6074716,Nagarjuna,12.973144974771415,77.60926282792666,Andhra Restaurant
Brigade Road,12.9736132,77.6074716,Matteo,12.974496161362197,77.60711549239568,Café
Brigade Road,12.9736132,77.6074716,Starbucks,12.974435613139992,77.60730764890275,Coffee Shop
Brigade Road,12.9736132,77.6074716,Smally's RestoCafe,12.974411986951955,77.60723447212474,Café
Brigade Road,12.9736132,77.6074716,Art of Delight,12.9731979331182,77.60925423250211,Ice Cream Shop
Brigade Road,12.9736132,77.6074716,Blossom Book House,12.975041955414428,77.60481252972643,Bookstore
Brigade Road,12.9736132,77.6074716,The 13th Floor,12.975363633712803,77.60499494028885,Lounge
Brigade Road,12.9736132,77.6074716,Coast 2 Coast,12.975304562473212,77.6056246129467,Indian Restaurant
Brigade Road,12.9736132,77.6074716,M.G Road Boulevard,12.9757705183477,77.60397895324303,Plaza
Brigade Road,12.9736132,77.6074716,Brik Oven,12.974756704916391,77.60544131076117,Pizza Place
Brigade Road,12.9736132,77.6074716,Hysteria,12.97484337251026,77.60542605852555,Music Store
Brigade Road,12.9736132,77.6074716,Fitness First,12.971153055867344,77.60700961067565,Gym
Brigade Road,12.9736132,77.6074716,Samsung Opera House,12.97230972989983,77.60744386851238,Electronics Store
Brigade Road,12.9736132,77.6074716,Arbor Brewing Company,12.970139599197337,77.61085658133437,Brewery
Brigade Road,12.9736132,77.6074716,The Permit Room,12.970388002346207,77.61035835079866,Pub
Brigade Road,12.9736132,77.6074716,Hotel Ballal Residency,12.971476261187934,77.60813638954173,Hotel
Brigade Road,12.9736132,77.6074716,The Only Place,12.973304749768188,77.60351382365401,Steakhouse
Brigade Road,12.9736132,77.6074716,Chung Wah,12.974099097898877,77.60938644245661,Chinese Restaurant
Brigade Road,12.9736132,77.6074716,The Entertainment Store,12.975412545526549,77.60304487409013,Toy / Game Store
Brigade Road,12.9736132,77.6074716,Khan Saheb,12.97158679203988,77.6068562640885,Fast Food Restaurant
Brigade Road,12.9736132,77.6074716,On The Edge,12.975423660018444,77.60504538523642,Lounge
Brigade Road,12.9736132,77.6074716,Corner House,12.97365009469787,77.60936184815533,Dessert Shop
Brigade Road,12.9736132,77.6074716,Karavalli,12.971936640516144,77.60886915365143,Indian Restaurant
Brigade Road,12.9736132,77.6074716,Brigade Road,12.97386709238053,77.60695400750225,Road
Brigade Road,12.9736132,77.6074716,Communiti,12.972617926460163,77.60822458087569,Brewery
Brigade Road,12.9736132,77.6074716,Green Onion Chinese Restaurant,12.973165470207077,77.60915869834479,Chinese Restaurant
Brigade Road,12.9736132,77.6074716,Truffles - Ice & Spice,12.971801622357315,77.60103059863826,Burger Joint
Brigade Road,12.9736132,77.6074716,Hard Rock Cafe Bengaluru,12.9763894,77.6014683,American Restaurant
Brigade Road,12.9736132,77.6074716,Church Street Social,12.975559069066918,77.60257885565107,Pub
Brigade Road,12.9736132,77.6074716,Plan B,12.967779043693422,77.60730657768812,Pub
Brigade Road,12.9736132,77.6074716,Peppa Zzing,12.979700117783468,77.60590748359836,Burger Joint
Brigade Road,12.9736132,77.6074716,Meghanas Biriyani,12.973045076353861,77.60916345413696,Indian Restaurant
Brigade Road,12.9736132,77.6074716,Toast and Tonic,12.966741280202402,77.60873291751892,Cocktail Bar
Brigade Road,12.9736132,77.6074716,Natural Ice Cream,12.971377630166776,77.60098865044374,Ice Cream Shop
Brigade Road,12.9736132,77.6074716,Corner House,12.972979021383468,77.59997124258985,Ice Cream Shop
Brigade Road,12.9736132,77.6074716,KSFA Bangalore Football Stadium,12.968579498144074,77.61125262983968,Soccer Stadium
Brigade Road,12.9736132,77.6074716,Sapna Book House,12.97308963263944,77.6083070471474,Bookstore
Brigade Road,12.9736132,77.6074716,Airlines Hotel,12.972947919226808,77.59983134872871,Breakfast Spot
Brigade Road,12.9736132,77.6074716,Big Straw,12.972729368910825,77.60120119003396,Bubble Tea Shop
Brigade Road,12.9736132,77.6074716,Ullas Refreshments,12.97460512059971,77.60931429681425,Indian Restaurant
Brigade Road,12.9736132,77.6074716,Rangoli Art Center,12.97591000766095,77.60414109138928,Art Gallery
Brigade Road,12.9736132,77.6074716,The Ritz-Carlton,12.967478847122125,77.60175515707783,Hotel
Brigade Road,12.9736132,77.6074716,Samarkand,12.980616230542605,77.60466776400496,Afghan Restaurant
Brigade Road,12.9736132,77.6074716,MTR 1924,12.9721959784241,77.60099037631942,Indian Restaurant
Brigade Road,12.9736132,77.6074716,Splash,12.974874671238128,77.60831337496394,Clothing Store
Brigade Road,12.9736132,77.6074716,Oh Calcutta,12.97140529286284,77.6009353892218,Indian Restaurant
Brigade Road,12.9736132,77.6074716,Hae Kum Gang,12.967771730864545,77.6073779986234,Korean Restaurant
Brigade Road,12.9736132,77.6074716,MTR Restaurant,12.972158540297588,77.60103860908832,South Indian Restaurant
Brigade Road,12.9736132,77.6074716,Koshy's,12.975726788744643,77.60165582211975,Indian Restaurant
Brigade Road,12.9736132,77.6074716,Cauvery Emporium,12.974950828568849,77.60803275525083,Arts & Crafts Store
Brigade Road,12.9736132,77.6074716,Unicorn Bar and Restaurant,12.97978994263921,77.60571008213338,Bar
Brigade Road,12.9736132,77.6074716,Bangalore Brew Works,12.968364852145388,77.60166199226902,Brewery
Brigade Road,12.9736132,77.6074716,The Egg Factory,12.972216885631681,77.60097774961763,Breakfast Spot
Brigade Road,12.9736132,77.6074716,Krispy Kreme Doughnuts,12.970221502494812,77.61039172530754,Donut Shop
Brigade Road,12.9736132,77.6074716,Tandoor,12.97381919971058,77.61324725814804,Indian Restaurant
Brigade Road,12.9736132,77.6074716,Sunny's,12.972023446176495,77.59845399703514,Italian Restaurant
